osm_id,code,fclass,name,lon,lat
358762125,2082.0,school,The Marin School,-122.52418,37.99848
358770537,2082.0,school,McPhail School,-122.50886,38.01437
8109278669,2501.0,supermarket,Marinwood Market,-122.53893,38.03264
8356321241,2303.0,cafe,Starbucks,-122.54745,38.00796
358761247,2082.0,school,Bahia Vista Elementary School,-122.49831,37.96603
358766581,2082.0,school,Glenwood Elementary School,-122.47859,37.98353
358769141,2082.0,school,Laurel Dell School,-122.52553,37.96381
358774624,2082.0,school,San Pedro School,-122.49025,37.97437
358775197,2082.0,school,Short School,-122.53498,37.96742
358778570,2082.0,school,West End School,-122.53859,37.97576
358832466,2082.0,school,Saint Raphael's School,-122.52757,37.97438
358832472,2082.0,school,San Rafael Adult Education School,-122.51164,37.97159
358832595,2082.0,school,Saint Patricks School,-122.53609,37.93465
825694400,2303.0,cafe,Starbucks,-122.52835,37.9733
825694434,2303.0,cafe,Double Rainbow,-122.525,37.97293
1053549909,2303.0,cafe,Emporio Rulli,-122.53517,37.93541
1053550626,2303.0,cafe,Ward Street Cafe,-122.53477,37.93587
1746210514,2501.0,supermarket,Mollie Stone's,-122.52426,37.94571
1753372851,2303.0,cafe,Mojay's Cafe,-122.5388,37.97434
1755580487,2303.0,cafe,Quickly,-122.52888,37.97333
1755580493,2303.0,cafe,Royal Ground Coffee,-122.52934,37.97337
1937620310,2501.0,supermarket,Mi Pueblo Supermarket,-122.5002,37.96143
2845221347,2303.0,cafe,Nova Rosti,-122.49925,37.95804
3367008863,2303.0,cafe,Peet's Coffee,-122.52401,37.94569
3684650509,2303.0,cafe,Starbucks,-122.50948,37.94753
4413356502,2501.0,supermarket,Trader Joe's,-122.51495,37.93784
4413922589,2303.0,cafe,The Bay Cafe,-122.48582,37.94534
4415509691,2501.0,supermarket,Trader Joe's,-122.51653,37.96968
358761698,2082.0,school,Belvedere School,-122.46636,37.87326
358773451,2082.0,school,Reed Elementary School,-122.46414,37.88132
1779645458,2303.0,cafe,Caffe Acri,-122.45556,37.87334
1779680166,2501.0,supermarket,Woodland Market,-122.45982,37.8752
358762238,2082.0,school,Bolinas-Stinson Elementary School,-122.69304,37.91743
358776610,2082.0,school,Stinson Beach School,-122.65571,37.90984
4608990808,2083.0,kindergarten,Corte Madera Montessori,-122.50477,37.91595
4907005443,2303.0,cafe,Peet's Coffee,-122.54828,37.90659
5288534161,2501.0,supermarket,Lotus Chaat and Spices,-122.53608,37.97379
4608990809,2083.0,kindergarten,Marin Mountain School,-122.50445,37.91634
358768574,2082.0,school,Katharine Branson School,-122.5647,37.96576
358774544,2082.0,school,San Francisco Theological Seminary,-122.56483,37.96984
358774715,2082.0,school,Santa Margarita School,-122.56776,38.01798
358832415,2082.0,school,Brookside Elementary School,-122.57581,37.99076
358832437,2082.0,school,Lansdale Public School,-122.57637,37.98048
358832613,2082.0,school,Redhill School,-122.56214,37.98336
358832627,2082.0,school,The Cedars School,-122.57053,37.96659
358832726,2082.0,school,Lucas Valley School,-122.55859,38.02826
358832729,2082.0,school,Marindale School,-122.56827,38.01771
1748106127,2501.0,supermarket,Scotty's Market,-122.55996,38.01327
1937564516,2082.0,school,Hidden Valley Elementary School,-122.57353,38.006
1937605734,2501.0,supermarket,United Market,-122.55342,37.97694
3297395087,2303.0,cafe,Peet's Coffee,-122.56592,37.98134
3479526653,2083.0,kindergarten,Gan Israel Preschool,-122.56795,38.01805
4416773989,2303.0,cafe,Java Hub,-122.55964,37.97614
4451079996,2303.0,cafe,Cafe Ross,-122.55555,37.96019
4461102492,2501.0,supermarket,Bolinas ave Market & Liquor,-122.56134,37.96973
4372629218,2501.0,supermarket,Nugget Markets,-122.5002,37.89929
5662285321,2501.0,supermarket,Smart & Final,-122.50663,37.95698
358770102,2082.0,school,Manor Elementary School,-122.59359,37.99687
358774415,2082.0,school,Saint Ritas School,-122.59064,37.98997
358832746,2082.0,school,San Domenico School,-122.58953,38.01905
358832766,2082.0,school,White Hill Elementary School,-122.60665,38.00298
417242143,2082.0,school,Deer Park School,-122.58892,37.97409
1937575078,2501.0,supermarket,Fairfax Market,-122.5906,37.98837
3071149333,2303.0,cafe,The Coffee Roastery,-122.58916,37.9869
3163540562,2303.0,cafe,Taste Kitchen & Table,-122.58965,37.98698
8462614937,2303.0,cafe,Split Rock Tap and Wheel,-122.59055,37.98823
4372629217,2303.0,cafe,Peet's Coffee & Tea,-122.50079,37.89893
4414235693,2501.0,supermarket,Woodlands Market,-122.55005,37.95227
4415335996,2303.0,cafe,Seattle's Best Expresso,-122.51666,37.9697
4415550492,2501.0,supermarket,Jasmine Market Mediterranean Groceries,-122.51604,37.96944
4461136092,2501.0,supermarket,Quick n Easy Grocery Wine & Liquor,-122.56475,37.97679
4461165392,2303.0,cafe,Comforts,-122.56235,37.97322
4461165394,2303.0,cafe,u-top it,-122.56204,37.97233
4527878897,2504.0,mall,Ignacio Center,-122.54098,38.069
4527878898,2504.0,mall,Pacheco Plaza,-122.54277,38.06696
4913233967,2303.0,cafe,Peet's Coffee,-122.51783,37.97098
5178905280,2303.0,cafe,Starbucks,-122.60333,38.12252
5261560135,2303.0,cafe,Starbucks,-122.52538,37.88117
5265335672,2082.0,school,Mt. Tam School,-122.53324,37.88845
5879695757,2303.0,cafe,Starbucks,-122.51501,37.89861
7707837882,2303.0,cafe,Sharetea,-122.51896,37.97167
8041176390,2082.0,school,Tamalpias High School,-122.53035,37.89207
8041392399,2082.0,school,Redwood High School,-122.52422,37.93814
8366092961,2303.0,cafe,Jelly Donuts,-122.54745,38.00775
358760886,2082.0,school,Ring Mountain School,-122.52248,37.90743
358761532,2082.0,school,Willow Creek Academy,-122.5022,37.86409
358767752,2082.0,school,Marin Horizon School,-122.54331,37.89659
358770125,2082.0,school,Bayside Martin Luther King Jr. Academy,-122.51382,37.87259
358770161,2082.0,school,Marin County Day School,-122.49108,37.91937
358773525,2082.0,school,The New Village School,-122.50553,37.86993
358774526,2082.0,school,San Clemente School,-122.49858,37.92076
358832538,2082.0,school,Edna Maguire Elementary School,-122.52414,37.90826
358832548,2082.0,school,Golden Gate Baptist Theological Seminary - Northern California Campus,-122.50649,37.88751
358833242,2082.0,school,Del Mar Intermediate School,-122.48164,37.89354
1050359231,2303.0,cafe,Starbucks,-122.51715,37.92773
1053535666,2501.0,supermarket,Nugget Markets,-122.50772,37.91948
1053545117,2303.0,cafe,Corte Madera Cafe,-122.52912,37.92631
1076417314,2303.0,cafe,Nordstrom's Espresso Bar,-122.51425,37.9307
1312381006,2303.0,cafe,Bridgeway Cafe,-122.47911,37.85482
1312391606,2303.0,cafe,Taste of Rome,-122.48312,37.85863
3069429133,2303.0,cafe,Sausalito Equator,-122.48523,37.85904
3493707025,2012.0,community_centre,Homestead Valley Community Center,-122.54459,37.89691
4812875821,2303.0,cafe,Farley Bar & Grill,-122.47884,37.83747
4907005455,2303.0,cafe,Starbucks,-122.53082,37.89445
4907746187,2303.0,cafe,Starbucks,-122.52474,37.9028
5265426809,2303.0,cafe,Coyote Coffee,-122.52381,37.87999
5844405520,2303.0,cafe,Bean sprouts café,-122.47553,37.83518
6317172605,2303.0,cafe,Barrel House,-122.47895,37.85519
8086463737,2303.0,cafe,Cafe Verde,-122.52363,37.92558
5541085222,2303.0,cafe,Sartaj,-122.48513,37.8584
6159162785,2501.0,supermarket,Sprouts Farmers Market,-122.52306,37.96883
8366092942,2501.0,supermarket,Safeway,-122.54822,38.00856
